,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
13245,-8.11648834678474,-34.91142878609497,2.049461052271747,2.261486881436813,2.478726345472426
13246,-8.11649542592447,-34.90992053703791,2.4904070487500642,2.7428162959010423,3.001432190882509
13247,-8.116502499484218,-34.908412286621896,2.963796938898523,3.2595433887815313,3.562562131903634
13248,-8.116509567463954,-34.90690403484803,3.413445352685425,3.7503675126844276,4.095574461045999
13249,-8.116516629863662,-34.90539578171735,3.7551957815316848,4.123470308926889,4.5008005675295735
13250,-8.116523686683308,-34.90388752723096,3.909942848165582,4.292544419626402,4.684554018884352
13251,-8.116530737922872,-34.90237927138991,3.8501603977203795,4.227557629766016,4.614234916872817
13252,-8.116537783582329,-34.90087101419528,3.615276095928332,3.971527212939107,4.336538410047826
13253,-8.116544823661663,-34.89936275564814,3.280968585199409,3.607021812388196,3.9410925649965027
13254,-8.116551858160832,-34.89785449574956,2.9178543035469193,3.2110869893403224,3.511530155865516
13255,-8.11655888707983,-34.896346234500605,2.571554893829621,2.833497911972144,3.101882009764548
13256,-8.116565910418622,-34.89483797190236,2.263613437511163,2.4977590057207713,2.7376621248099524
13257,-8.116572928177192,-34.89332970795589,1.99994695572906,2.2103259943121043,2.4258781738087247
13258,-8.116579940355502,-34.89182144266226,1.7785084720486792,1.968965538701096,2.1641058725193636
13259,-8.117080249760821,-34.96271249647739,0.18290939501334202,0.21699255841619092,0.25191381390393053
13260,-8.117087519363762,-34.96120429114785,0.1751902284851612,0.20880906172232105,0.24325456934138323
13261,-8.11709478338698,-34.95969608442292,0.1667661982648525,0.1998565280678748,0.23376053655343476
13262,-8.117102041830439,-34.95818787630369,0.15847948682715574,0.19105381463731153,0.22442913283634747
13263,-8.117109294694124,-34.95667966679122,0.15182113070830283,0.18402770621281883,0.21702622921624348
13264,-8.117116541978005,-34.95517145588658,0.1487461819975353,0.180911248437444,0.21386724168407678
13265,-8.117123783682061,-34.95366324359085,0.15093252756537145,0.1835350878184263,0.21693933268544496
13266,-8.11713101980626,-34.95215502990509,0.15877545899487266,0.1923305044190231,0.2267106557069023
13267,-8.117138250350584,-34.95064681483037,0.1709986176584528,0.20590493625836626,0.2416695880178361
13268,-8.117145475315008,-34.94913859836777,0.18533208463209006,0.22178180447785012,0.2591278091355034
13269,-8.117152694699504,-34.947630380518376,0.19958396764412312,0.23756966064162466,0.27648940744933226
13270,-8.117159908504041,-34.94612216128323,0.21223244117577345,0.2516081278672768,0.291952047787698
13271,-8.117167116728606,-34.94461394066342,0.22239597143906842,0.2629354150002463,0.3044717081311932
13272,-8.11717431937317,-34.94310571866002,0.22951412814054306,0.27094006856432307,0.31338465718011443
13273,-8.117181516437704,-34.94159749527409,0.23303285445091193,0.2750175888059534,0.31803471188422794
13274,-8.117188707922192,-34.940089270506704,0.23225263048724054,0.27440476954398774,0.31759341374220673
13275,-8.1171958938266,-34.93858104435894,0.22650926402788407,0.26837694859025296,0.31127414366576556
13276,-8.117203074150911,-34.93707281683186,0.21600094405726855,0.2571503586230297,0.29931162171464054
13277,-8.117210248895095,-34.93556458792655,0.20353257421953241,0.24378526976523007,0.28502776385555295
13278,-8.117217418059129,-34.93405635764406,0.19629139418724062,0.2361232686192669,0.27693459376404794
13279,-8.117224581642986,-34.93254812598548,0.204310186158688,0.2451105506726594,0.28691418070385044
13280,-8.117231739646646,-34.93103989295188,0.2336538967998245,0.27736423274445254,0.32214938930212433
13281,-8.117238892070082,-34.92953165854432,0.28119276892839684,0.32946961557470944,0.37893357160343255
13282,-8.117246038913269,-34.92802342276388,0.3381179346979253,0.3918158467030892,0.4468341700355345
13283,-8.117253180176181,-34.92651518561163,0.39681954225778115,0.45610025152301725,0.5168386509866276
13284,-8.117260315858799,-34.925006947088626,0.454343410488137,0.5190996917856774,0.5854483055249271
13285,-8.117267445961092,-34.923498707195975,0.5131041166360273,0.583448574781293,0.655522776521384
13286,-8.117274570483037,-34.92199046593472,0.5808896154674281,0.6576438930320809,0.7362855292244554
