,date,state,place_type,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
1713,2020-04-07,MG,state,559,11,False,21168791.0,2.64068
1714,2020-04-06,MG,state,525,9,False,21168791.0,2.48007
1715,2020-04-05,MG,state,498,6,False,21168791.0,2.35252
1716,2020-04-04,MG,state,430,6,False,21168791.0,2.0312900000000003
1717,2020-04-03,MG,state,397,6,False,21168791.0,1.8754
1718,2020-04-02,MG,state,370,4,False,21168791.0,1.7478599999999997
1719,2020-04-01,MG,state,314,3,False,21168791.0,1.48332
1720,2020-03-31,MG,state,275,2,False,21168791.0,1.29908
1721,2020-03-30,MG,state,261,1,False,21168791.0,1.23295
1722,2020-03-29,MG,state,231,0,False,21168791.0,1.09123
1723,2020-03-28,MG,state,205,0,False,21168791.0,0.96841
1724,2020-03-27,MG,state,189,0,False,21168791.0,0.8928200000000001
1725,2020-03-26,MG,state,153,0,False,21168791.0,0.7227600000000001
1726,2020-03-25,MG,state,133,0,False,21168791.0,0.6282800000000001
1727,2020-03-24,MG,state,130,0,False,21168791.0,0.61411
1728,2020-03-23,MG,state,128,0,False,21168791.0,0.6046600000000001
1729,2020-03-22,MG,state,83,0,False,21168791.0,0.39209
1730,2020-03-21,MG,state,55,0,False,21168791.0,0.25982
1731,2020-03-20,MG,state,38,0,False,21168791.0,0.17951
1732,2020-03-19,MG,state,29,0,False,21168791.0,0.13699
1733,2020-03-18,MG,state,19,0,False,21168791.0,0.08975
1734,2020-03-17,MG,state,14,0,False,21168791.0,0.06614
1735,2020-03-16,MG,state,6,0,False,21168791.0,0.028339999999999997
1736,2020-03-14,MG,state,4,0,False,21168791.0,0.0189
1737,2020-03-13,MG,state,2,0,False,21168791.0,0.00945
1738,2020-03-12,MG,state,2,0,False,21168791.0,0.00945
1739,2020-03-11,MG,state,1,0,False,21168791.0,0.00472
1740,2020-03-10,MG,state,1,0,False,21168791.0,0.00472
1741,2020-03-09,MG,state,1,0,False,21168791.0,0.00472
1742,2020-03-08,MG,state,1,0,False,21168791.0,0.00472
1743,2020-07-18,MT,state,32766,1312,True,3484466.0,940.34495
1744,2020-07-17,MT,state,32971,1268,False,3484466.0,946.2282
1745,2020-07-16,MT,state,31717,1235,False,3484466.0,910.2399
1746,2020-07-15,MT,state,30536,1197,False,3484466.0,876.3466199999999
1747,2020-07-13,MT,state,29279,1105,False,3484466.0,840.27223
1748,2020-07-12,MT,state,28791,1077,False,3484466.0,826.26721
1749,2020-07-11,MT,state,27636,1029,False,3484466.0,793.12009
1750,2020-07-10,MT,state,27636,1026,False,3484466.0,793.12009
1751,2020-07-09,MT,state,26396,961,False,3484466.0,757.53358
1752,2020-07-08,MT,state,24804,921,False,3484466.0,711.84509
1753,2020-07-07,MT,state,23506,896,False,3484466.0,674.5940400000001
1754,2020-07-06,MT,state,22078,857,False,3484466.0,633.61215
1755,2020-07-05,MT,state,21081,821,False,3484466.0,604.99945
1756,2020-07-04,MT,state,20333,786,False,3484466.0,583.53274
1757,2020-07-03,MT,state,19540,741,False,3484466.0,560.77459
1758,2020-07-02,MT,state,18356,706,False,3484466.0,526.79521
1759,2020-07-01,MT,state,17401,665,False,3484466.0,499.38785
1760,2020-06-30,MT,state,16304,629,False,3484466.0,467.90527000000003
1761,2020-06-29,MT,state,15328,590,False,3484466.0,439.89524000000006
1762,2020-06-28,MT,state,14654,556,False,3484466.0,420.55225
1763,2020-06-27,MT,state,14128,533,False,3484466.0,405.45668
1764,2020-06-26,MT,state,13406,504,False,3484466.0,384.73614
1765,2020-06-25,MT,state,12601,476,False,3484466.0,361.6336
1766,2020-06-24,MT,state,11571,445,False,3484466.0,332.07384
1767,2020-06-23,MT,state,11017,423,False,3484466.0,316.1747
1768,2020-06-22,MT,state,10270,394,False,3484466.0,294.7367
1769,2020-06-21,MT,state,9776,370,False,3484466.0,280.55949
1770,2020-06-20,MT,state,9262,341,False,3484466.0,265.8083
1771,2020-06-19,MT,state,8725,322,False,3484466.0,250.39705
1772,2020-06-18,MT,state,8166,295,False,3484466.0,234.35442
1773,2020-06-17,MT,state,7361,272,False,3484466.0,211.25187999999997
1774,2020-06-16,MT,state,6877,250,False,3484466.0,197.36166
1775,2020-06-15,MT,state,6390,223,False,3484466.0,183.38535
1776,2020-06-14,MT,state,6108,213,False,3484466.0,175.29228
1777,2020-06-13,MT,state,5739,199,False,3484466.0,164.70242
1778,2020-06-12,MT,state,5390,181,False,3484466.0,154.68653999999998
1779,2020-06-11,MT,state,5086,163,False,3484466.0,145.96211
1780,2020-06-10,MT,state,4762,153,False,3484466.0,136.6637
1781,2020-06-09,MT,state,4504,140,False,3484466.0,129.2594
1782,2020-06-08,MT,state,4243,126,False,3484466.0,121.76902
1783,2020-06-07,MT,state,4033,113,False,3484466.0,115.74226999999999
1784,2020-06-06,MT,state,3788,101,False,3484466.0,108.71106
1785,2020-06-05,MT,state,3593,91,False,3484466.0,103.1148
1786,2020-06-04,MT,state,3388,84,False,3484466.0,97.23154
1787,2020-06-03,MT,state,3029,79,False,3484466.0,86.92867
1788,2020-06-02,MT,state,2817,75,False,3484466.0,80.84453
1789,2020-06-01,MT,state,2636,67,False,3484466.0,75.65004
1790,2020-05-31,MT,state,2485,63,False,3484466.0,71.31652
1791,2020-05-30,MT,state,2413,58,False,3484466.0,69.25021
1792,2020-05-29,MT,state,2262,57,False,3484466.0,64.91669
1793,2020-05-28,MT,state,2085,54,False,3484466.0,59.837
1794,2020-05-27,MT,state,1909,47,False,3484466.0,54.78601
1795,2020-05-26,MT,state,1744,43,False,3484466.0,50.050709999999995
1796,2020-05-25,MT,state,1594,42,False,3484466.0,45.74589
1797,2020-05-24,MT,state,1464,40,False,3484466.0,42.01505
1798,2020-05-23,MT,state,1363,37,False,3484466.0,39.11647
1799,2020-05-22,MT,state,1271,37,False,3484466.0,36.47618
1800,2020-05-21,MT,state,1187,34,False,3484466.0,34.06548
1801,2020-05-20,MT,state,1090,32,False,3484466.0,31.28169
1802,2020-05-19,MT,state,1005,32,False,3484466.0,28.8423
1803,2020-05-18,MT,state,941,30,False,3484466.0,27.005570000000002
1804,2020-05-17,MT,state,901,27,False,3484466.0,25.85762
1805,2020-05-16,MT,state,857,27,False,3484466.0,24.59487
1806,2020-05-15,MT,state,792,26,False,3484466.0,22.72945
1807,2020-05-14,MT,state,734,24,False,3484466.0,21.06492
1808,2020-05-13,MT,state,673,21,False,3484466.0,19.31429
1809,2020-05-12,MT,state,604,20,False,3484466.0,17.33408
1810,2020-05-11,MT,state,545,19,False,3484466.0,15.64085
1811,2020-05-10,MT,state,519,18,False,3484466.0,14.89468
1812,2020-05-09,MT,state,502,16,False,3484466.0,14.4068
1813,2020-05-08,MT,state,464,15,False,3484466.0,13.316239999999999
1814,2020-05-07,MT,state,419,14,False,3484466.0,12.0248
1815,2020-05-06,MT,state,385,13,False,3484466.0,11.04904
1816,2020-05-05,MT,state,366,13,False,3484466.0,10.50376
1817,2020-05-04,MT,state,344,13,False,3484466.0,9.87239
1818,2020-05-03,MT,state,337,12,False,3484466.0,9.6715
1819,2020-05-02,MT,state,333,12,False,3484466.0,9.5567
1820,2020-05-01,MT,state,320,11,False,3484466.0,9.18362
1821,2020-04-30,MT,state,302,11,False,3484466.0,8.66704
1822,2020-04-29,MT,state,292,11,False,3484466.0,8.38005
1823,2020-04-28,MT,state,263,11,False,3484466.0,7.54778
1824,2020-04-27,MT,state,256,10,False,3484466.0,7.346889999999999
1825,2020-04-26,MT,state,249,9,False,3484466.0,7.146
1826,2020-04-25,MT,state,246,9,False,3484466.0,7.05991
1827,2020-04-24,MT,state,241,8,False,3484466.0,6.916410000000001
1828,2020-04-23,MT,state,220,7,False,3484466.0,6.31374
1829,2020-04-22,MT,state,205,6,False,3484466.0,5.88325
1830,2020-04-21,MT,state,181,6,False,3484466.0,5.19448
1831,2020-04-20,MT,state,181,6,False,3484466.0,5.19448
1832,2020-04-19,MT,state,174,5,False,3484466.0,4.99359
1833,2020-04-18,MT,state,171,5,False,3484466.0,4.9075
1834,2020-04-17,MT,state,162,5,False,3484466.0,4.64921
1835,2020-04-16,MT,state,156,5,False,3484466.0,4.47701
1836,2020-04-15,MT,state,151,4,False,3484466.0,4.33352
1837,2020-04-14,MT,state,138,4,False,3484466.0,3.96043
1838,2020-04-13,MT,state,134,4,False,3484466.0,3.84564
1839,2020-04-12,MT,state,123,3,False,3484466.0,3.52995
1840,2020-04-11,MT,state,121,3,False,3484466.0,3.4725599999999996
1841,2020-04-10,MT,state,112,2,False,3484466.0,3.21427
1842,2020-04-09,MT,state,108,2,False,3484466.0,3.09947
1843,2020-04-08,MT,state,90,1,False,3484466.0,2.5828900000000004
1844,2020-04-07,MT,state,78,1,False,3484466.0,2.2385099999999998
1845,2020-04-06,MT,state,76,1,False,3484466.0,2.18111
1846,2020-04-05,MT,state,60,1,False,3484466.0,1.72193
1847,2020-04-04,MT,state,60,1,False,3484466.0,1.72193
1848,2020-04-03,MT,state,44,1,False,3484466.0,1.26275
1849,2020-04-02,MT,state,41,0,False,3484466.0,1.17665
1850,2020-04-01,MT,state,28,0,False,3484466.0,0.80357
1851,2020-03-31,MT,state,25,0,False,3484466.0,0.7174699999999999
1852,2020-03-30,MT,state,18,0,False,3484466.0,0.51658
1853,2020-03-27,MT,state,11,0,False,3484466.0,0.31569
1854,2020-03-26,MT,state,11,0,False,3484466.0,0.31569
1855,2020-03-25,MT,state,9,0,False,3484466.0,0.25829
1856,2020-03-24,MT,state,7,0,False,3484466.0,0.20089
1857,2020-03-23,MT,state,6,0,False,3484466.0,0.17219
1858,2020-03-22,MT,state,2,0,False,3484466.0,0.0574
1859,2020-03-20,MT,state,1,0,False,3484466.0,0.0287
1860,2020-07-18,PA,state,137484,5523,True,8602865.0,1598.1187699999998
1861,2020-07-17,PA,state,136947,5478,False,8602865.0,1591.87666
1862,2020-07-16,PA,state,135164,5448,False,8602865.0,1571.15101
1863,2020-07-15,PA,state,133039,5385,False,8602865.0,1546.44993
1864,2020-07-14,PA,state,130834,5337,False,8602865.0,1520.81894
1865,2020-07-13,PA,state,128570,5318,False,8602865.0,1494.5021199999999
1866,2020-07-12,PA,state,126509,5293,False,8602865.0,1470.54499
1867,2020-07-11,PA,state,125714,5289,False,8602865.0,1461.3038800000002
1868,2020-07-10,PA,state,124934,5274,False,8602865.0,1452.23713
1869,2020-07-09,PA,state,122674,5224,False,8602865.0,1425.96681
1870,2020-07-08,PA,state,120731,5196,False,8602865.0,1403.38132
1871,2020-07-07,PA,state,118744,5169,False,8602865.0,1380.2843599999999
1872,2020-07-06,PA,state,116152,5128,False,8602865.0,1350.1548599999999
1873,2020-07-05,PA,state,114535,5105,False,8602865.0,1331.3588
1874,2020-07-04,PA,state,113811,5096,False,8602865.0,1322.943
1875,2020-07-03,PA,state,112531,5069,False,8602865.0,1308.0642300000002
1876,2020-07-02,PA,state,110411,5050,False,8602865.0,1283.42128
1877,2020-07-01,PA,state,108067,5004,False,8602865.0,1256.17454
1878,2020-06-30,PA,state,105853,4960,False,8602865.0,1230.43893
1879,2020-06-29,PA,state,103206,4920,False,8602865.0,1199.67011
1880,2020-06-28,PA,state,101207,4870,False,8602865.0,1176.43366
1881,2020-06-27,PA,state,100443,4845,False,8602865.0,1167.5529
1882,2020-06-26,PA,state,99313,4834,False,8602865.0,1154.41774
1883,2020-06-25,PA,state,96472,4803,False,8602865.0,1121.39386
1884,2020-06-24,PA,state,94036,4748,False,8602865.0,1093.07771
1885,2020-06-23,PA,state,91708,4726,False,8602865.0,1066.01696
1886,2020-06-22,PA,state,88636,4672,False,8602865.0,1030.3079300000002
1887,2020-06-21,PA,state,86020,4605,False,8602865.0,999.89945
1888,2020-06-20,PA,state,84654,4583,False,8602865.0,984.0210199999999
1889,2020-06-19,PA,state,82881,4519,False,8602865.0,963.41161
1890,2020-06-18,PA,state,80072,4469,False,8602865.0,930.7596900000001
1891,2020-06-17,PA,state,76623,4395,False,8602865.0,890.6684
1892,2020-06-16,PA,state,74192,4350,False,8602865.0,862.41037
1893,2020-06-15,PA,state,71243,4291,False,8602865.0,828.1310900000001
1894,2020-06-14,PA,state,69224,4201,False,8602865.0,804.6621700000001
1895,2020-06-13,PA,state,68456,4191,False,8602865.0,795.73491
1896,2020-06-12,PA,state,66328,4132,False,8602865.0,770.99896
1897,2020-06-11,PA,state,65151,4090,False,8602865.0,757.3174799999999
1898,2020-06-10,PA,state,63405,3980,False,8602865.0,737.0219099999999
1899,2020-06-09,PA,state,60636,3898,False,8602865.0,704.8349599999999
1900,2020-06-08,PA,state,57570,3835,False,8602865.0,669.1956700000001
1901,2020-06-07,PA,state,54271,3678,False,8602865.0,630.84798
1902,2020-06-06,PA,state,53860,3665,False,8602865.0,626.0705
1903,2020-06-05,PA,state,53860,3665,False,8602865.0,626.0705
1904,2020-06-04,PA,state,49473,3492,False,8602865.0,575.0758599999999
1905,2020-06-03,PA,state,46473,3245,False,8602865.0,540.20376
1906,2020-06-02,PA,state,43652,3144,False,8602865.0,507.41236
1907,2020-06-01,PA,state,40014,3019,False,8602865.0,465.12412
1908,2020-05-31,PA,state,37961,2923,False,8602865.0,441.25998
1909,2020-05-30,PA,state,37859,2920,False,8602865.0,440.07432
1910,2020-05-29,PA,state,37296,2900,False,8602865.0,433.52999000000005
1911,2020-05-28,PA,state,35132,2785,False,8602865.0,408.37557999999996
1912,2020-05-27,PA,state,31671,2605,False,8602865.0,368.1448
1913,2020-05-26,PA,state,29882,2522,False,8602865.0,347.3494
1914,2020-05-25,PA,state,27366,2431,False,8602865.0,318.10332999999997
1915,2020-05-24,PA,state,24815,2290,False,8602865.0,288.45042
1916,2020-05-23,PA,state,24125,2150,False,8602865.0,280.42983
1917,2020-05-22,PA,state,22697,2003,False,8602865.0,263.83071
1918,2020-05-21,PA,state,20532,1893,False,8602865.0,238.66467999999998
1919,2020-05-20,PA,state,18929,1778,False,8602865.0,220.03135
1920,2020-05-19,PA,state,17177,1554,False,8602865.0,199.66603999999998
1921,2020-05-18,PA,state,15467,1392,False,8602865.0,179.78894
1922,2020-05-17,PA,state,14201,1280,False,8602865.0,165.07291
1923,2020-05-16,PA,state,13464,1223,False,8602865.0,156.506
1924,2020-05-15,PA,state,12626,1175,False,8602865.0,146.76506
1925,2020-05-14,PA,state,11479,1095,False,8602865.0,133.43229
1926,2020-05-13,PA,state,10344,1022,False,8602865.0,120.23901000000001
1927,2020-05-12,PA,state,9059,914,False,8602865.0,105.30213
1928,2020-05-11,PA,state,8069,812,False,8602865.0,93.79433
1929,2020-05-10,PA,state,7348,672,False,8602865.0,85.41341
1930,2020-05-09,PA,state,7018,610,False,8602865.0,81.57746999999999
1931,2020-05-08,PA,state,6519,574,False,8602865.0,75.77708
1932,2020-05-07,PA,state,5935,488,False,8602865.0,68.98865
1933,2020-05-06,PA,state,5524,410,False,8602865.0,64.21117
1934,2020-05-05,PA,state,4756,375,False,8602865.0,55.28391
1935,2020-05-04,PA,state,4262,344,False,8602865.0,49.54164
1936,2020-05-03,PA,state,3920,317,False,8602865.0,45.56622
1937,2020-05-02,PA,state,3727,306,False,8602865.0,43.32278
1938,2020-05-01,PA,state,3359,263,False,8602865.0,39.04513
1939,2020-04-30,PA,state,2999,224,False,8602865.0,34.860479999999995
1940,2020-04-29,PA,state,2586,156,False,8602865.0,30.05975
1941,2020-04-28,PA,state,2319,132,False,8602865.0,26.95614
1942,2020-04-27,PA,state,2219,122,False,8602865.0,25.79373
1943,2020-04-26,PA,state,2070,114,False,8602865.0,24.06175
1944,2020-04-25,PA,state,1745,95,False,8602865.0,20.28394
1945,2020-04-24,PA,state,1579,86,False,8602865.0,18.35435
1946,2020-04-23,PA,state,1267,53,False,8602865.0,14.72765
1947,2020-04-22,PA,state,1195,43,False,8602865.0,13.890720000000002
1948,2020-04-21,PA,state,1026,38,False,8602865.0,11.926260000000001
1949,2020-04-20,PA,state,902,35,False,8602865.0,10.48488
1950,2020-04-19,PA,state,685,34,False,8602865.0,7.962460000000001
1951,2020-04-18,PA,state,641,33,False,8602865.0,7.451010000000001
1952,2020-04-17,PA,state,627,32,False,8602865.0,7.28827
1953,2020-04-16,PA,state,557,26,False,8602865.0,6.47459
1954,2020-04-15,PA,state,487,21,False,8602865.0,5.6609
1955,2020-04-14,PA,state,384,21,False,8602865.0,4.46363
1956,2020-04-13,PA,state,310,14,False,8602865.0,3.60345
1957,2020-04-12,PA,state,259,14,False,8602865.0,3.01062
1958,2020-04-11,PA,state,237,11,False,8602865.0,2.7549
1959,2020-04-10,PA,state,217,9,False,8602865.0,2.52242
1960,2020-04-09,PA,state,169,7,False,8602865.0,1.9644599999999999
1961,2020-04-08,PA,state,165,6,False,8602865.0,1.9179700000000002
1962,2020-04-07,PA,state,154,5,False,8602865.0,1.7901
1963,2020-04-06,PA,state,123,5,False,8602865.0,1.4297600000000001
1964,2020-04-05,PA,state,86,1,False,8602865.0,0.9996700000000001
1965,2020-04-04,PA,state,82,1,False,8602865.0,0.9531700000000001
1966,2020-04-03,PA,state,75,1,False,8602865.0,0.8718
1967,2020-04-02,PA,state,49,1,False,8602865.0,0.56958
1968,2020-04-01,PA,state,41,1,False,8602865.0,0.47658999999999996
1969,2020-03-31,PA,state,34,0,False,8602865.0,0.39521999999999996
1970,2020-03-30,PA,state,26,0,False,8602865.0,0.30222
1971,2020-03-29,PA,state,20,0,False,8602865.0,0.23248000000000002
1972,2020-03-28,PA,state,18,0,False,8602865.0,0.20923000000000003
1973,2020-03-27,PA,state,16,0,False,8602865.0,0.18598
1974,2020-03-26,PA,state,13,0,False,8602865.0,0.15111
1975,2020-03-25,PA,state,7,0,False,8602865.0,0.08137
1976,2020-03-24,PA,state,5,0,False,8602865.0,0.058120000000000005
1977,2020-03-23,PA,state,5,0,False,8602865.0,0.058120000000000005
1978,2020-03-22,PA,state,4,0,False,8602865.0,0.0465
1979,2020-03-21,PA,state,2,0,False,8602865.0,0.02325
1980,2020-03-20,PA,state,2,0,False,8602865.0,0.02325
1981,2020-03-19,PA,state,1,0,False,8602865.0,0.01162
1982,2020-03-18,PA,state,1,0,False,8602865.0,0.01162
1983,2020-07-17,MS,state,16006,216,True,2778986.0,575.96548
1984,2020-07-16,MS,state,15805,203,False,2778986.0,568.73262
1985,2020-07-15,MS,state,15330,191,False,2778986.0,551.64006
1986,2020-07-14,MS,state,14631,183,False,2778986.0,526.487
1987,2020-07-13,MS,state,13934,177,False,2778986.0,501.40590999999995
1988,2020-07-12,MS,state,13461,167,False,2778986.0,484.38530999999995
1989,2020-07-11,MS,state,13197,161,False,2778986.0,474.88544
1990,2020-07-10,MS,state,12969,153,False,2778986.0,466.68100999999996
1991,2020-07-09,MS,state,12261,146,False,2778986.0,441.20409000000006
1992,2020-07-08,MS,state,11671,136,False,2778986.0,419.97333
1993,2020-07-07,MS,state,11063,134,False,2778986.0,398.09484
1994,2020-07-06,MS,state,10687,128,False,2778986.0,384.56473
1995,2020-07-05,MS,state,10253,122,False,2778986.0,368.94752
1996,2020-07-04,MS,state,10089,117,False,2778986.0,363.04609
1997,2020-07-03,MS,state,9910,114,False,2778986.0,356.60489
1998,2020-07-02,MS,state,9388,107,False,2778986.0,337.82106
1999,2020-07-01,MS,state,9062,91,False,2778986.0,326.09016
2000,2020-06-30,MS,state,8676,85,False,2778986.0,312.20021
2001,2020-06-29,MS,state,7965,76,False,2778986.0,286.61533
2002,2020-06-28,MS,state,7676,75,False,2778986.0,276.21586
2003,2020-06-27,MS,state,7527,72,False,2778986.0,270.85419
2004,2020-06-26,MS,state,7307,68,False,2778986.0,262.93762999999996
2005,2020-06-25,MS,state,6913,65,False,2778986.0,248.7598
2006,2020-06-24,MS,state,6523,61,False,2778986.0,234.7259
2007,2020-06-23,MS,state,6201,56,False,2778986.0,223.13894
2008,2020-06-22,MS,state,5784,55,False,2778986.0,208.13347
2009,2020-06-21,MS,state,5391,47,False,2778986.0,193.99161999999998
2010,2020-06-20,MS,state,5237,45,False,2778986.0,188.45003
2011,2020-06-19,MS,state,4990,43,False,2778986.0,179.5619
2012,2020-06-18,MS,state,4666,40,False,2778986.0,167.90296999999998
2013,2020-06-17,MS,state,4274,39,False,2778986.0,153.7971
2014,2020-06-16,MS,state,4164,36,False,2778986.0,149.83883
2015,2020-06-15,MS,state,3785,36,False,2778986.0,136.20076
2016,2020-06-14,MS,state,3551,33,False,2778986.0,127.78041999999999
2017,2020-06-13,MS,state,3433,31,False,2778986.0,123.53426999999999
2018,2020-06-12,MS,state,3235,28,False,2778986.0,116.40937
2019,2020-06-11,MS,state,3001,28,False,2778986.0,107.98903
2020,2020-06-10,MS,state,2853,25,False,2778986.0,102.66335
2021,2020-06-09,MS,state,2597,24,False,2778986.0,93.45135
2022,2020-06-08,MS,state,2455,22,False,2778986.0,88.34156999999999
2023,2020-06-07,MS,state,2324,22,False,2778986.0,83.62763000000001
2024,2020-06-06,MS,state,2253,21,False,2778986.0,81.07274
2025,2020-06-05,MS,state,2132,21,False,2778986.0,76.71863
2026,2020-06-04,MS,state,1997,21,False,2778986.0,71.86074
2027,2020-06-03,MS,state,1925,20,False,2778986.0,69.26987
2028,2020-06-02,MS,state,1802,20,False,2778986.0,64.8438
2029,2020-06-01,MS,state,1646,20,False,2778986.0,59.23024
2030,2020-05-31,MS,state,1568,20,False,2778986.0,56.42346
2031,2020-05-30,MS,state,1489,20,False,2778986.0,53.580690000000004
2032,2020-05-29,MS,state,1418,19,False,2778986.0,51.02581
2033,2020-05-28,MS,state,1356,18,False,2778986.0,48.794779999999996
2034,2020-05-27,MS,state,1262,18,False,2778986.0,45.41225
2035,2020-05-26,MS,state,1186,18,False,2778986.0,42.677440000000004
2036,2020-05-25,MS,state,1100,17,False,2778986.0,39.58278
2037,2020-05-24,MS,state,1023,17,False,2778986.0,36.81199
2038,2020-05-23,MS,state,858,17,False,2778986.0,30.874570000000002
2039,2020-05-22,MS,state,805,17,False,2778986.0,28.9674
2040,2020-05-21,MS,state,746,17,False,2778986.0,26.84432
2041,2020-05-20,MS,state,693,17,False,2778986.0,24.93715
2042,2020-05-19,MS,state,642,16,False,2778986.0,23.10195
2043,2020-05-18,MS,state,613,16,False,2778986.0,22.058410000000002
2044,2020-05-17,MS,state,570,15,False,2778986.0,20.51108
2045,2020-05-16,MS,state,508,15,False,2778986.0,18.28005
2046,2020-05-15,MS,state,479,14,False,2778986.0,17.2365
2047,2020-05-14,MS,state,452,14,False,2778986.0,16.26493
2048,2020-05-13,MS,state,430,13,False,2778986.0,15.473270000000001
2049,2020-05-12,MS,state,405,12,False,2778986.0,14.57366
2050,2020-05-11,MS,state,385,11,False,2778986.0,13.85397
2051,2020-05-10,MS,state,362,11,False,2778986.0,13.02633
2052,2020-05-09,MS,state,346,11,False,2778986.0,12.45058
2053,2020-05-08,MS,state,326,11,False,2778986.0,11.7309
2054,2020-05-07,MS,state,311,10,False,2778986.0,11.191130000000001
2055,2020-05-06,MS,state,288,10,False,2778986.0,10.363489999999999
2056,2020-05-05,MS,state,283,10,False,2778986.0,10.18357
2057,2020-05-04,MS,state,274,10,False,2778986.0,9.85971
2058,2020-05-03,MS,state,272,10,False,2778986.0,9.78774
2059,2020-05-02,MS,state,266,9,False,2778986.0,9.57184
2060,2020-05-01,MS,state,261,9,False,2778986.0,9.391910000000001
2061,2020-04-30,MS,state,255,9,False,2778986.0,9.17601
2062,2020-04-29,MS,state,249,9,False,2778986.0,8.9601
2063,2020-04-28,MS,state,240,9,False,2778986.0,8.636239999999999
2064,2020-04-27,MS,state,238,9,False,2778986.0,8.56427
2065,2020-04-26,MS,state,234,7,False,2778986.0,8.42034
2066,2020-04-25,MS,state,217,7,False,2778986.0,7.8086
2067,2020-04-24,MS,state,213,7,False,2778986.0,7.66467
2068,2020-04-23,MS,state,186,7,False,2778986.0,6.69309
2069,2020-04-22,MS,state,175,6,False,2778986.0,6.29726
2070,2020-04-21,MS,state,173,6,False,2778986.0,6.22529
2071,2020-04-20,MS,state,171,5,False,2778986.0,6.15332
2072,2020-04-19,MS,state,168,5,False,2778986.0,6.04537
2073,2020-04-18,MS,state,161,5,False,2778986.0,5.793480000000001
2074,2020-04-17,MS,state,143,5,False,2778986.0,5.14576
2075,2020-04-16,MS,state,131,5,False,2778986.0,4.71395
2076,2020-04-15,MS,state,121,4,False,2778986.0,4.3541099999999995
2077,2020-04-14,MS,state,115,4,False,2778986.0,4.1382
2078,2020-04-13,MS,state,113,4,False,2778986.0,4.06623
2079,2020-04-12,MS,state,101,2,False,2778986.0,3.6344199999999995
2080,2020-04-11,MS,state,100,2,False,2778986.0,3.5984300000000005
2081,2020-04-10,MS,state,97,2,False,2778986.0,3.4904800000000002
2082,2020-04-09,MS,state,89,2,False,2778986.0,3.20261
2083,2020-04-08,MS,state,85,2,False,2778986.0,3.05867
2084,2020-04-07,MS,state,80,2,False,2778986.0,2.87875
2085,2020-04-06,MS,state,66,1,False,2778986.0,2.3749700000000002
2086,2020-04-05,MS,state,65,1,False,2778986.0,2.33898
2087,2020-04-04,MS,state,62,1,False,2778986.0,2.23103
2088,2020-04-03,MS,state,60,1,False,2778986.0,2.1590599999999998
2089,2020-04-02,MS,state,53,1,False,2778986.0,1.90717
2090,2020-04-01,MS,state,51,1,False,2778986.0,1.8352
2091,2020-03-31,MS,state,48,1,False,2778986.0,1.72725
2092,2020-03-30,MS,state,44,0,False,2778986.0,1.58331
2093,2020-03-29,MS,state,36,0,False,2778986.0,1.29544
2094,2020-03-28,MS,state,31,0,False,2778986.0,1.11551
2095,2020-03-27,MS,state,28,0,False,2778986.0,1.00756
2096,2020-03-26,MS,state,25,0,False,2778986.0,0.89961
2097,2020-03-25,MS,state,24,0,False,2778986.0,0.86362
2098,2020-03-24,MS,state,24,0,False,2778986.0,0.86362
2099,2020-03-23,MS,state,21,0,False,2778986.0,0.75567
2100,2020-03-22,MS,state,21,0,False,2778986.0,0.75567
2101,2020-03-21,MS,state,16,0,False,2778986.0,0.57575
2102,2020-03-20,MS,state,12,0,False,2778986.0,0.43181
2103,2020-03-19,MS,state,9,0,False,2778986.0,0.32386
2104,2020-03-18,MS,state,7,0,False,2778986.0,0.25189
2105,2020-03-17,MS,state,6,0,False,2778986.0,0.21591
2106,2020-03-16,MS,state,4,0,False,2778986.0,0.14394
2107,2020-03-15,MS,state,2,0,False,2778986.0,0.07197
2108,2020-03-14,MS,state,2,0,False,2778986.0,0.07197
2109,2020-07-18,MA,state,106092,2676,True,7075181.0,1499.49521
2110,2020-07-17,MA,state,105183,2640,False,7075181.0,1486.64748
2111,2020-07-16,MA,state,104126,2608,False,7075181.0,1471.70793
2112,2020-07-15,MA,state,102469,2572,False,7075181.0,1448.2880400000001
2113,2020-07-14,MA,state,101467,2536,False,7075181.0,1434.12585
2114,2020-07-13,MA,state,99830,2501,False,7075181.0,1410.98864
2115,2020-07-12,MA,state,98952,2463,False,7075181.0,1398.57906
2116,2020-07-11,MA,state,98398,2426,False,7075181.0,1390.74887
2117,2020-07-10,MA,state,96718,2392,False,7075181.0,1367.0039
2118,2020-07-09,MA,state,95323,2357,False,7075181.0,1347.28709
2119,2020-07-08,MA,state,92939,2324,False,7075181.0,1313.59184
2120,2020-07-07,MA,state,92088,2286,False,7075181.0,1301.5638800000002
2121,2020-07-06,MA,state,90251,2250,False,7075181.0,1275.59988
2122,2020-07-05,MA,state,89714,2219,False,7075181.0,1268.0099599999999
2123,2020-07-04,MA,state,89057,2185,False,7075181.0,1258.72398
2124,2020-07-03,MA,state,88214,2153,False,7075181.0,1246.80909
2125,2020-07-02,MA,state,86025,2119,False,7075181.0,1215.86995
2126,2020-07-01,MA,state,83256,2081,False,7075181.0,1176.73315
2127,2020-06-30,MA,state,80451,2048,False,7075181.0,1137.0875199999998
