,date,state,city,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
7212,2020-05-12,PE,Bodocó,0,0,False,38146.0,
7213,2020-05-12,PE,Bom Conselho,6,1,False,48554.0,12.357380000000001
7214,2020-05-12,PE,Bom Jardim,14,5,False,39184.0,35.72887
7215,2020-05-12,PE,Bonito,9,3,False,38134.0,23.60099
7216,2020-05-12,PE,Brejo da Madre de Deus,2,0,False,50742.0,3.94151
7217,2020-05-12,PE,Buenos Aires,3,1,False,13155.0,22.805020000000003
7218,2020-05-12,PE,Buíque,3,0,False,58378.0,5.13892
7219,2020-05-12,PE,Cabo de Santo Agostinho,238,40,False,207048.0,114.94918999999999
7220,2020-05-12,PE,Cabrobó,1,0,False,34221.0,2.92218
7221,2020-05-12,PE,Cachoeirinha,13,0,False,20380.0,63.788030000000006
7222,2020-05-12,PE,Caetés,9,0,False,28739.0,31.316329999999997
7223,2020-05-12,PE,Camaragibe,450,31,False,157828.0,285.12051
7224,2020-05-12,PE,Camocim de São Félix,5,0,False,18765.0,26.64535
7225,2020-05-12,PE,Camutanga,3,1,False,8551.0,35.08362
7226,2020-05-12,PE,Canhotinho,1,0,False,24804.0,4.03161
7227,2020-05-12,PE,Capoeiras,3,1,False,20048.0,14.964089999999999
7228,2020-05-12,PE,Carnaíba,5,4,False,19551.0,25.57414
7229,2020-05-12,PE,Carnaubeira da Penha,1,0,False,12932.0,7.732760000000001
7230,2020-05-12,PE,Carpina,32,8,False,83641.0,38.25875
7231,2020-05-12,PE,Caruaru,76,10,False,361118.0,21.04575
7232,2020-05-12,PE,Catende,13,4,False,42892.0,30.30868
7233,2020-05-12,PE,Cedro,1,0,False,11807.0,8.46955
7234,2020-05-12,PE,Chã de Alegria,25,1,False,13518.0,184.9386
7235,2020-05-12,PE,Chã Grande,35,3,False,21698.0,161.30518999999998
7236,2020-05-12,PE,Condado,20,2,False,26421.0,75.69736
7237,2020-05-12,PE,Correntes,2,1,False,18207.0,10.98479
7238,2020-05-12,PE,Cortês,8,1,False,12578.0,63.60312
7239,2020-05-12,PE,Cumaru,9,0,False,10906.0,82.52338
7240,2020-05-12,PE,Cupira,5,1,False,24107.0,20.74086
7241,2020-05-12,PE,Custódia,17,2,False,37111.0,45.80852
7242,2020-05-12,PE,Escada,36,4,False,68875.0,52.2686
7243,2020-05-12,PE,Feira Nova,15,5,False,22131.0,67.77823000000001
7244,2020-05-12,PE,Fernando de Noronha,28,0,False,3061.0,914.73375
7245,2020-05-12,PE,Ferreiros,12,4,False,12123.0,98.9854
7246,2020-05-12,PE,Flores,0,0,False,22624.0,
7247,2020-05-12,PE,Floresta,4,2,False,32873.0,12.16804
